user_id,product,credit_limit,income_volatility,spending_bias,repayment_discipline,final_cash,final_balance,net_worth_proxy,payment_on_time_rate,avg_utilization,defaulted,cumulative_interest,cumulative_fees,final_fico_proxy
707,Traditional Revolving Card,1255.7247907509595,0.36352964375028546,0.9991952068221162,0.8203023168021703,41.137684605386994,1862.0457285338255,-1820.9080439284385,0.08333333333333333,1.1499560856783306,1,346.1620082668358,385.0,376.1719363852669
708,Traditional Revolving Card,1379.9569952328436,0.2253545034336772,0.8703310948824388,0.9781242869142079,57.947865817219665,2144.7420784427172,-2086.7942126254975,0.0,1.1803527253975834,1,390.3877823411958,420.0,358.35767295229
709,Traditional Revolving Card,863.9232191185924,0.24050292343469026,0.8468681722112923,0.625450670801967,75.14345444462259,1557.4300753058249,-1482.2866208612022,0.0,1.3407651081043588,1,277.53769106594416,420.0,339.10818702747696
710,Traditional Revolving Card,1163.5847317006412,0.44788069957400994,1.2498944016114548,0.5410178040588076,0.0,1935.3217333647249,-1935.3217333647249,0.0,1.2807304756070657,1,357.14622218593576,420.0,346.31234292715214
711,Traditional Revolving Card,1185.4903680235511,0.3198389907916096,1.0049084546495692,0.48805380560158057,70.43191637974586,1957.0205459101921,-1886.5886295304463,0.0,1.2625598340711266,1,358.70857780472755,420.0,348.49281991146484
712,Traditional Revolving Card,1355.9105249029128,0.37585537724715307,1.1926392871168243,0.5624516227055594,0.0,2170.6802000825314,-2170.6802000825314,0.0,1.2388211707682772,1,402.59447530158695,420.0,351.3414595078067
713,Traditional Revolving Card,1042.8905997044667,0.41102158768769276,1.0170692020831016,0.6220665816272337,41.357202000709066,1777.3807917439774,-1736.0235897432683,0.0,1.2839429711111698,1,320.8757420579709,420.0,345.92684346665965
714,Traditional Revolving Card,575.0173189794009,0.3650359344917357,1.2150609373457015,0.6842554612591896,0.0,1197.365412865439,-1197.365412865439,0.0,1.4783106366857846,1,203.60297223168146,420.0,322.60272359770585
715,Traditional Revolving Card,929.5750705792698,0.12407173798142704,0.8394917222471978,0.5134007193827406,51.13758435835831,1636.9399855822537,-1585.8024012238955,0.0,1.3118074963277415,1,292.1933595124031,420.0,342.58310044067105
716,Traditional Revolving Card,1184.738003572273,0.2748682934950289,0.851308636100548,0.9038508803476341,82.87226790606113,1951.2036202509473,-1868.3313523448862,0.0,1.251512799161674,1,355.34173228796953,420.0,349.81846410059916
717,Traditional Revolving Card,1215.9710563758329,0.09075766292581795,1.218334484475901,0.7675429880146635,0.0,1997.240351950137,-1997.240351950137,0.0,1.2594968920777212,1,367.0453146788299,420.0,348.8603729506734
718,Traditional Revolving Card,1620.9370306562462,0.31116885062559935,1.2263718702701532,0.4693554187656569,10.569980611124635,2496.562119358435,-2485.9921387473105,0.0,1.2005708220607585,1,466.46904506123,420.0,355.931501352709
719,Traditional Revolving Card,1345.6866101645248,0.43213977127512443,0.9416228513594136,0.8607306878438197,108.67661447344975,2153.432176906417,-2044.7555624329675,0.0,1.2286323747546841,1,396.2682681845605,420.0,352.5641150294379
720,Traditional Revolving Card,1220.3825698078724,0.25509282572004455,0.9598241991472424,0.643794549585421,23.167180759285387,1995.745397958433,-1972.5782171991475,0.0,1.243901756649591,1,363.8132613062243,420.0,350.7317892020491
721,Traditional Revolving Card,1191.9021808046407,0.22318899714710688,1.003602605675641,0.8057865507272542,53.46020803490234,1962.1153646367304,-1908.6551566018281,0.0,1.2543939279511793,1,358.31579670416266,420.0,349.47272864585847
722,Traditional Revolving Card,1476.0458455424232,0.06433710056726527,0.9872727560302809,0.5392988593015943,0.0,2317.650993654988,-2317.650993654988,0.0,1.2195826731429986,1,431.4785088373957,420.0,353.6500792228402
723,Traditional Revolving Card,1052.4723869606405,0.4339098089316881,0.8855203471818185,0.6493494161705411,0.0,1785.0590824962474,-1785.0590824962474,0.0,1.267567196404753,1,319.69270019762666,420.0,347.8919364314296
724,Traditional Revolving Card,1164.9290530648502,0.09120107365206352,1.2042689227727186,0.8942585266021923,5.694648089325568,1936.050311061837,-1930.3556629725115,0.0,1.2751380288886744,1,355.99663640120195,420.0,346.98343653335905
725,Traditional Revolving Card,927.6854699654245,0.06643163732193878,0.9139884203175397,0.7617013243917158,36.978936018475736,1636.8666670892196,-1599.887731070744,0.0,1.3249868159278082,1,294.53121534333997,420.0,341.001582088663
726,Traditional Revolving Card,1554.726512173826,0.1484266446019754,1.1173725842649431,0.42157902591275453,29.56003981577348,2419.580626731152,-2390.0205869153783,0.0,1.2164026815960238,1,453.307410123658,420.0,354.03167820847716
727,Traditional Revolving Card,1298.1247342504034,0.07621217356735298,0.8302200549807378,0.7944817705269963,52.155076910729385,2041.8245142884675,-1989.6694373777382,0.0,1.188599427515665,1,369.7887626747301,420.0,357.36806869812017
728,Traditional Revolving Card,1023.1191759990136,0.23204713696470497,0.8174380991877933,0.6573162589891818,111.89422368830321,1750.92511397062,-1639.0308902823167,0.0,1.283137483463322,1,314.5895977281817,420.0,346.0235019844014
729,Traditional Revolving Card,1171.386247420423,0.25643512050284495,1.0941787126596143,0.9029557922916662,56.102712641708706,1939.337886853595,-1883.2351742118863,0.0,1.2553319200441826,1,352.40696726775934,420.0,349.36016959469805
730,Traditional Revolving Card,1327.41269080157,0.17502797961143357,0.9525571359079672,0.8314946235446284,33.9928649120024,2131.6733044725697,-2097.6804395605673,0.0,1.2349252731158713,1,392.8868142152086,420.0,351.80896722609543
731,Traditional Revolving Card,1137.3202718194311,0.07038419302995443,1.0949567267240006,0.8454483762599323,45.69298844969317,1894.7553050382735,-1849.0623165885804,0.0,1.2621948429063194,1,344.0223767597224,420.0,348.53661885124166
732,Traditional Revolving Card,1066.38234457185,0.09464014729969068,0.8423095409759737,0.5981427962778293,80.06369977878299,1803.305300524595,-1723.2416007458119,0.0,1.2696401462741183,1,324.4517381143892,420.0,347.6431824471058
733,Traditional Revolving Card,1036.431578503917,0.20380175119597127,1.2274331209621385,0.8619981080773282,6.3244583184635275,1772.7070091134783,-1766.3825507950148,0.0,1.2941235365008854,1,321.4174125917378,420.0,344.70517561989374
734,Traditional Revolving Card,1284.7404748102788,0.07421138033061446,1.1368315101018929,0.3568169597548379,46.56401774622681,2084.63205587625,-2038.068038130023,0.0,1.2554984017747064,1,386.5871484037767,420.0,349.3401917870352
735,Traditional Revolving Card,1110.4864301973287,0.32927589024396536,1.1943202548616096,0.9169908548906024,34.31446314803085,1863.9018380581642,-1829.5873749101333,0.0,1.275392367042139,1,339.4140792621647,420.0,346.9529159549433
736,Traditional Revolving Card,1086.5605663093133,0.1328082166099248,0.86141174932003,0.5037152509227428,23.350133586344043,1830.3063475116867,-1806.9562139253426,0.0,1.270091568075101,1,330.7139191221639,420.0,347.5890118309879
737,Traditional Revolving Card,865.9845612361486,0.1708286275134554,0.9440724360017912,0.6769695098910895,0.0,1562.8907142645235,-1562.8907142645235,0.0,1.3460614137956244,1,279.3006025826024,420.0,338.4726303445251
738,Traditional Revolving Card,1219.4101441317923,0.20765031087123903,0.9657548738928549,0.5915884628836373,77.71701960109215,1994.5302458924855,-1916.8132262913932,0.0,1.2460314016784209,1,364.14599662012876,420.0,350.47623179858954
739,Traditional Revolving Card,1154.694140302023,0.21664385322765917,1.0417276917470684,0.8011957857841459,57.86584484840657,1922.221928058658,-1864.3560832102514,0.0,1.2723664402544552,1,352.09889602502386,420.0,347.31602716946537
740,Traditional Revolving Card,1119.5879128395088,0.05066428306992021,0.9335908184783365,0.26382524500770754,50.22766032746925,1869.7914678386924,-1819.563807511223,0.0,1.2648418172059848,1,339.3650779030926,420.0,348.2189819352818
741,Traditional Revolving Card,1249.6926693721796,0.09482814839947902,0.8272838339852323,0.6271907193334523,96.6162817649506,1977.4994655616536,-1880.883183796703,0.0,1.1877945898293831,1,355.7406899210464,420.0,357.46464922047403
742,Traditional Revolving Card,1387.0005656839744,0.39510582549635126,0.9659952713318618,0.2637654123406963,22.32380005346195,2206.232815055803,-2183.9090150023408,0.0,1.2299963006214496,1,408.89630783101654,420.0,352.4004439254261
743,Traditional Revolving Card,1375.391367985117,0.050493225004763255,0.914547191582277,0.9216987831739727,58.47867186617313,2190.5759226402934,-2132.0972507741203,0.0,1.2319681761066859,1,406.12201129760285,420.0,352.16381886719773
744,Traditional Revolving Card,1338.1821252249406,0.25326694232515007,0.9736645811584467,0.6154151803412895,11752.761662127923,0.0,11752.761662127923,1.0,0.0,0,0.0,0.0,780.0
745,Traditional Revolving Card,1139.8324303410698,0.24580080260288323,0.8886317941790118,0.7082698189732063,57.158644516809034,1897.9007179248156,-1840.7420734080065,0.0,1.2691913910850892,1,346.6955932791558,420.0,347.6970330697893
746,Traditional Revolving Card,1058.2504160146896,0.18323766440425515,0.917853368554131,0.7653573677868623,66.8125405082065,1790.538425741934,-1723.7258852337275,0.0,1.2676916016075481,1,321.4808904684199,420.0,347.87700780709423
747,Traditional Revolving Card,939.0210896693907,0.2225308080585799,1.0821285531945208,0.6020427578852214,50.080565687151974,1651.1158088249929,-1601.035243137841,0.0,1.3162374973618545,1,296.1630428419457,420.0,342.05150031657746
748,Traditional Revolving Card,1051.7108731654796,0.3622324550106337,0.9746692255601292,0.4903066631610131,74.80068852314537,1791.0326878876172,-1716.231999364472,0.0,1.2925433954019283,1,325.761302719476,420.0,344.8947925517686
749,Traditional Revolving Card,1204.9125237841424,0.3864814824859826,0.9554225269262715,0.871967048043375,37.993398817856075,1977.403915642253,-1939.4105168243968,0.0,1.2476361078624172,1,360.27711023549676,420.0,350.2836670565099
750,Traditional Revolving Card,1003.4284695868794,0.15413941736610004,1.0402575347250678,0.8105932844352698,12497.113130406238,0.0,12497.113130406238,1.0,0.0,0,0.0,0.0,780.0
751,Traditional Revolving Card,1224.0142847793607,0.17899617638709192,1.1473372433797666,0.9469511131270418,0.0,2008.3479599502316,-2008.3479599502316,0.0,1.2641258800982853,1,370.8339519931099,420.0,348.30489438820575
752,Traditional Revolving Card,958.635830522034,0.1469931412113331,0.9704905803565808,0.9094312820278941,97.82527167280585,1678.9445171615416,-1581.1192454887357,0.0,1.326560381033528,1,304.72866111217246,420.0,340.81275427597666
753,Traditional Revolving Card,784.7520277482445,0.24194536022042606,1.0643837716501283,0.7549235788138418,22.8614900581156,1460.4433509419682,-1437.5818608838526,0.0,1.3727747136059438,1,258.10318156991326,420.0,335.2670343672867
754,Traditional Revolving Card,1404.8515302161989,0.32330334306352515,1.2347911814156793,0.6427789999848933,29.18292968531395,2225.105954024837,-2195.923024339523,0.0,1.2169407045862266,1,409.7634447633931,420.0,353.9671154496528
755,Traditional Revolving Card,1081.396351158539,0.1413011501853682,1.0348910513531229,0.9668752282836062,0.0,1824.7343174304078,-1824.7343174304078,0.0,1.2756527469995025,1,330.583160095485,420.0,346.9216703600597
756,Traditional Revolving Card,990.7415866940272,0.1822942968219467,1.209408909432895,0.8153190871274244,20.522380837223906,1715.311349739652,-1694.7889689024282,0.0,1.3045833989470772,1,309.7213895912884,420.0,343.4499921263507
757,Traditional Revolving Card,926.5382146756403,0.4221538470356602,1.157152680915392,0.8796912131780756,0.0,1634.659226045888,-1634.659226045888,0.0,1.312025346099102,1,291.28629413061367,420.0,342.5569584681077
758,Traditional Revolving Card,1305.7589936826,0.06942771593878323,0.8264234067425674,0.6044006361463229,61.86943147834688,2054.5265653288893,-1992.6571338505423,0.0,1.1982655039466639,1,374.9922954035213,420.0,356.2081395264004
759,Traditional Revolving Card,1543.726927866992,0.2343078420958265,0.9930944921611656,0.6939278404969954,0.0,2404.8781670593316,-2404.8781670593316,0.0,1.217691817878948,1,450.5756424855611,420.0,353.8769818545262
760,Traditional Revolving Card,1099.231534748464,0.33462321663871114,1.1142432835408647,0.567933101496613,52.84615960696712,1853.4126772743944,-1800.5665176674272,0.0,1.2909386528961684,1,340.06994238848756,420.0,345.0873616524598
761,Traditional Revolving Card,1146.1091563343546,0.11018160462298963,1.24402036060169,0.7573867943118772,50.25625391404684,1909.537666290314,-1859.2814123762673,0.0,1.270295562938514,1,348.90978570770653,420.0,347.5645324473783
762,Traditional Revolving Card,1467.9079599722681,0.06894960800219274,1.0062693310226807,0.48346666781033687,13378.730250851148,0.0,13378.730250851148,1.0,0.0,0,0.0,0.0,780.0
763,Traditional Revolving Card,747.3885739104219,0.1052821486554123,0.8417534543570327,0.8044145099919453,64.68262994303105,1408.9949400594694,-1344.3123101164383,0.0,1.3733694289409784,1,245.90789130401123,420.0,335.1956685270826
764,Traditional Revolving Card,1691.7171607281666,0.41752927741227314,1.0529041286207905,0.5939237152569795,12452.293835780318,0.0,12452.293835780318,1.0,0.0,0,0.0,0.0,780.0
765,Traditional Revolving Card,1811.0250755815923,0.05370391272844937,0.8569537064557822,0.7788253823169182,67.31963981101407,2679.807229531831,-2612.487589720817,0.0,1.1553184482957177,1,501.54861346169923,420.0,361.36178620451386
766,Traditional Revolving Card,523.4156176449793,0.12532878992454072,1.138183802125727,0.7768432437143752,42.420331652271045,1131.289915191221,-1088.86958353895,0.0,1.510381195611359,1,189.33304818451626,420.0,318.75425652663694
767,Traditional Revolving Card,1175.6241927708109,0.06251340516065783,1.0284546488578001,0.6123044452754735,8.902399017080668,1942.7147174430795,-1933.812318425999,0.0,1.2579712856855017,1,354.4271421756325,420.0,349.0434457177398
768,Traditional Revolving Card,1020.2632420326091,0.09425178702488131,1.125544115769779,0.7857188868038092,35.55978794906224,1751.5542066789046,-1715.9944187298424,0.0,1.293695636577609,1,316.29428634191925,420.0,344.75652361068694
769,Traditional Revolving Card,1133.8070572738166,0.29805971465131853,1.1912128220953357,0.5039555573841956,55.48796494879379,1895.9663713014354,-1840.4784063526415,0.0,1.280816171356538,1,348.0226182234471,420.0,346.30205943721546
770,Traditional Revolving Card,1095.4037325960192,0.1466555634956343,1.0830266077232498,0.39410179703251236,74.06806889742427,1849.5038617652174,-1775.4357928677932,0.0,1.2937347982709975,1,339.6193867225654,420.0,344.7518242074803
771,Traditional Revolving Card,1402.9397746198397,0.27768482017227075,1.0755976981639317,0.857631193028072,0.0,2230.7983831565007,-2230.7983831565007,0.0,1.2380931282776024,1,416.32291168696685,420.0,351.4288246066877
772,Traditional Revolving Card,1171.8575232580024,0.28607815310645046,1.1395566329478342,0.765473660612115,28.528859387410492,1937.9985617057412,-1909.4697023183307,0.0,1.258022320907548,1,353.3050265456784,420.0,349.03732149109425
773,Traditional Revolving Card,972.2731964500108,0.38977413323591165,1.1791047506537002,0.883095848531713,0.0,1692.1114017064144,-1692.1114017064144,0.0,1.3028741547703118,1,303.54415350751253,420.0,343.6551014275626
774,Traditional Revolving Card,1156.953709676219,0.05189655716474957,1.1910742038246513,0.9432654747718807,6.533010511155993,1930.8092839591318,-1924.2762734479759,0.0,1.283485024243833,1,355.8736988990225,420.0,345.9817970907401
775,Traditional Revolving Card,1328.6960592406024,0.39134778373694673,0.8163935880572976,0.8960321844872422,0.0,2130.003910121251,-2130.003910121251,0.0,1.2279077078700096,1,391.03059142504816,420.0,352.6510750555989
776,Traditional Revolving Card,904.0696680586796,0.29764763457078963,1.0502856335590052,0.6953315114535525,80.09485759692159,1607.1810462443896,-1527.086188647468,0.0,1.3289126917696035,1,287.8776636642619,420.0,340.5304769876476
777,Traditional Revolving Card,788.4415777575049,0.11509739444198304,0.8973211894088982,0.844479010699034,16057.727145427538,0.0,16057.727145427538,1.0,0.0,0,0.0,0.0,780.0
778,Traditional Revolving Card,1698.18570020883,0.35917495525411364,1.1871556508518024,0.5776498283545439,26.934038683922743,2592.812582942307,-2565.8785442583844,0.0,1.1953137335257957,1,486.57142373074674,420.0,356.56235197690455
779,Traditional Revolving Card,1039.3933300728909,0.3921966167162343,1.0917789583415125,0.8368308827534365,36.27723796456773,1775.5695869798328,-1739.292349015265,0.0,1.2931622288604254,1,322.097052664723,420.0,344.82053253674894
780,Traditional Revolving Card,1165.6617532701193,0.15170539350166293,0.9891001155645972,0.9092211302124276,12721.148065461015,0.0,12721.148065461015,1.0,0.0,0,0.0,0.0,780.0
781,Traditional Revolving Card,1100.5511485436068,0.41751747236107234,0.8846469026546081,0.6577438161371363,6.926080822056434,1846.0029521380568,-1839.0768713160003,0.0,1.257862949865186,1,331.74790341301366,420.0,349.0564460161777
782,Traditional Revolving Card,1337.0219260205356,0.23178297211946314,0.9525606316639219,0.759368809883488,22.30707031145944,2144.7969131522227,-2122.4898428407632,0.0,1.2383657332817253,1,396.83621529384084,420.0,351.396112006193
783,Traditional Revolving Card,1643.197480772761,0.2913697817333286,1.116699962543101,0.9177025358509182,59.880567643232155,2522.7495345016123,-2462.86896685838,0.0,1.201642339086951,1,473.30118333007005,420.0,355.8029193095659
784,Traditional Revolving Card,1344.983460432321,0.44385981344705744,0.8919617953452375,0.8594237771138157,43.02852328227257,2152.5529367852337,-2109.524413502961,0.0,1.2294322576768464,1,396.3190947903999,420.0,352.4681290787785
785,Traditional Revolving Card,820.4087131150022,0.19461443145567975,0.8421123254022678,0.8050964324927966,17.408275815705892,1500.6623912981827,-1483.254115482477,0.0,1.3492942084089081,1,265.22289651123293,420.0,338.084694990931
786,Traditional Revolving Card,853.9691432478676,0.37526373832804516,1.199612941202398,0.7835135309168287,50.184756273840364,1547.0296342148554,-1496.844877941015,0.0,1.3488881617844741,1,276.000484131557,420.0,338.13342058586306
787,Traditional Revolving Card,1100.258806168271,0.17735964713138386,1.1438946573110527,0.796896659212347,10547.07464328864,0.0,10547.07464328864,1.0,0.0,0,0.0,0.0,780.0
788,Traditional Revolving Card,1132.9417001166833,0.3696854088965964,0.8899077187961597,0.45710442259646267,59.178501834023976,1886.4784832037133,-1827.2999813696892,0.0,1.2616830720306904,1,342.5577996441146,420.0,348.59803135631716
789,Traditional Revolving Card,769.5121826133499,0.29029356754505703,0.9315401945434962,0.42774640084763876,36.656943523910826,1437.403496901286,-1400.7465533773752,0.0,1.364832896308924,1,251.6197168613715,420.0,336.22005244292916
790,Traditional Revolving Card,1404.8352300436102,0.13654227809016056,1.2374315797088986,0.9086982735110836,3.979892663549208,2233.176321585422,-2229.196428921873,0.0,1.2338312914583998,1,415.4497830373906,420.0,351.940245024992
791,Traditional Revolving Card,928.4198605296303,0.2156104375156946,1.1186830190416028,0.8445906569657619,34.98398749081196,1637.7898133760623,-1602.8058258852502,0.0,1.3192178862885706,1,293.4800031028082,420.0,341.6938536453715
792,Traditional Revolving Card,1573.3253905314389,0.17705425374542466,1.0747349018962211,0.8522593110223011,11159.090005561244,0.0,11159.090005561244,1.0,0.0,0,0.0,0.0,780.0
793,Traditional Revolving Card,1655.15814930143,0.08124335723214555,0.9384328184408587,0.9105794410093454,55.00166376090034,2487.282355752963,-2432.2806919920627,0.0,1.169423142984215,1,463.95802614735663,420.0,359.6692228418942
794,Traditional Revolving Card,1137.9366168419556,0.061933908039879,0.9346063148749351,0.9372823860044258,59.818198149955975,1894.5907877769773,-1834.7725896270213,0.0,1.2615763086273166,1,344.0401478036202,420.0,348.610842964722
795,Traditional Revolving Card,1309.7431601045462,0.18859146216287237,0.8177856284106038,0.8955503617944969,11.655157072699986,2056.276356636715,-2044.621199564015,0.0,1.1865243190726718,1,372.44904430345724,420.0,357.6170817112794
796,Traditional Revolving Card,892.0131944789496,0.057613659126994635,1.127816840105869,0.6985452019254211,13.941945215843518,1594.9778085162006,-1581.035863300357,0.0,1.3391497200612026,1,286.2250455693212,420.0,339.3020335926557
797,Traditional Revolving Card,1355.9190816197786,0.11619510303271002,0.8194288512755981,0.7908080952784361,98.6163067063893,2114.8223143965,-2016.206007690111,0.0,1.1887894925095635,1,386.32637845372403,420.0,357.3452608988524
798,Traditional Revolving Card,1075.4518941414076,0.34007332834034754,0.8021858019997756,0.5771674169816249,64.65041683012221,1763.9688327405859,-1699.3184159104637,0.0,1.2096853333479367,1,311.74886199873197,420.0,354.83775999824763
799,Traditional Revolving Card,928.1911696029117,0.33323649427343516,1.1282727895374407,0.8058077996359372,6.2063337873330084,1635.203816389224,-1628.9974826018909,0.0,1.310796373312697,1,291.5328513082295,420.0,342.70443520247636
800,Traditional Revolving Card,1127.666252936754,0.34543215458295307,1.2269931907171063,0.7729505482163317,6075.117914141165,0.0,6075.117914141165,1.0,0.0,0,0.0,0.0,780.0
801,Traditional Revolving Card,1083.5629978986592,0.17686126845199152,1.1404263714772898,0.35006471225959224,38.937681154432866,1837.2923141510646,-1798.3546329966318,0.0,1.3052066328903176,1,338.9266466220508,420.0,343.3752040531619
802,Traditional Revolving Card,1118.7101492490615,0.4060077828470782,1.0122380857809705,0.5015951473959572,0.0,1874.2188823508118,-1874.2188823508118,0.0,1.272534825004409,1,341.16293906161764,420.0,347.29582099947095
803,Traditional Revolving Card,1437.4199757040897,0.28753221921137906,1.0187203623023928,0.399411165430364,71.95562131539451,2265.7770403300287,-2193.821419014634,0.0,1.2181853592477747,1,419.69842220892605,420.0,353.81775689026705
804,Traditional Revolving Card,1003.6731018410668,0.10041053669865062,0.9962613901920975,0.5678645546981533,14050.175652748541,0.0,14050.175652748541,1.0,0.0,0,0.0,0.0,780.0
805,Traditional Revolving Card,1633.755749943469,0.10748746458221366,0.9460896501996502,0.8065599850316547,1.9980793180370426,2463.3180891487514,-2461.3200098307143,0.0,1.175070825099912,1,460.1681514011798,420.0,358.99150098801056
806,Traditional Revolving Card,868.7350917936616,0.3272381707718806,1.034771396383628,0.8745888446862935,0.0,1566.3595781698602,-1566.3595781698602,0.0,1.342949615673185,1,279.54021818475235,420.0,338.8460461192178
807,Traditional Revolving Card,1603.857568294649,0.11917757457683123,0.9940179307135018,0.7706690053016156,33.55861342541182,2426.0551497983915,-2392.49653637298,0.0,1.1761784265756292,1,452.16796076780105,420.0,358.8585888109245
808,Traditional Revolving Card,945.8723445233265,0.2529170806328173,1.0691755460183487,0.5973020658302756,113.80228458250116,1662.858274199628,-1549.055989617127,0.0,1.3263592932144064,1,300.6221441061328,420.0,340.83688481427123
809,Traditional Revolving Card,1199.746691865846,0.4467097903714843,1.2041540362254926,0.7548176295260184,13.113589089972692,1980.8379694862026,-1967.72438039623,0.0,1.2752247413695261,1,366.6699371380367,420.0,346.97303103565685
810,Traditional Revolving Card,1077.4509716304951,0.0516030418933358,1.2477542377957147,0.5011978902196232,5.385916680985048,1830.4775442624068,-1825.0916275814218,0.0,1.300641066367921,1,335.8334889644508,420.0,343.9230720358495
811,Traditional Revolving Card,1114.0678321155362,0.05663192075902277,0.8354344804473127,0.7317872175521094,17444.132190210243,0.0,17444.132190210243,1.0,0.0,0,0.0,0.0,780.0
812,Traditional Revolving Card,1400.3393090888871,0.44723383277220263,0.9731075626976037,0.7451824533296816,0.0,2217.173716483112,-2217.173716483112,0.0,1.21526117461676,1,407.8823574679211,420.0,354.16865904598876
813,Traditional Revolving Card,1574.9566993072026,0.2838555336536662,0.8813177880950643,0.8737806227464091,17033.49363364984,0.0,17033.49363364984,1.0,0.0,0,0.0,0.0,780.0
814,Traditional Revolving Card,1497.6311762389105,0.10076399020740526,0.9584542132664902,0.3714364517425418,0.0,2292.435721449254,-2292.435721449254,0.0,1.1808251890387795,1,423.8708740308807,420.0,358.3009773153465
815,Traditional Revolving Card,1098.7859169145381,0.40892087990163745,0.9293628583467903,0.8692382290328883,44.5439974729493,1845.6033548245496,-1801.0593573516003,0.0,1.26683621628615,1,333.58012569802014,420.0,347.979654045662
816,Traditional Revolving Card,1246.0638056011383,0.40215212005107687,0.8785417092320548,0.6973386129313384,23.565386612264867,2028.8607481693998,-2005.295361557135,0.0,1.2526569008502655,1,374.09155960128794,420.0,349.68117189796817
817,Traditional Revolving Card,1004.4805315829094,0.2644801652445501,1.1438342240395807,0.85180278930169,37.64296283163378,1736.7241080864933,-1699.0811452548596,0.0,1.3102587880396306,1,315.3875240595209,420.0,342.7689454352443
818,Traditional Revolving Card,952.1124218563263,0.2987168119443026,1.023329934273156,0.6990775053160083,74.89024500929872,1519.7203747606147,-1444.830129751316,0.08333333333333333,1.2155436385285938,1,277.38397027118504,385.0,368.30143004323537
819,Traditional Revolving Card,913.4247735678327,0.15927487660035056,1.2136605119977517,0.8987036651904928,13.504251442652645,1622.7204950206153,-1609.2162435779626,0.0,1.3356311278594484,1,292.33127232198154,420.0,339.7242646568662
820,Traditional Revolving Card,1090.6066732539678,0.07020787854880206,0.8146665994611566,0.39441267879638314,0.0,1835.3690511935397,-1835.3690511935397,0.0,1.271070694793662,1,332.20256471402473,420.0,347.4715166247605
821,Traditional Revolving Card,1262.4014077537356,0.28782704355634575,0.8301401059093955,0.7967942953931964,58.605698667970955,1996.3574192926317,-1937.7517206246607,0.0,1.1887159205416702,1,359.6401562599135,420.0,357.3540895349996
822,Traditional Revolving Card,722.0462100621238,0.1679020772811052,0.9814731123186549,0.6758269364161483,6.873669993350603,1377.7768547313049,-1370.9031847379542,0.0,1.3807750078642105,1,238.8427950296033,420.0,334.3069990562947
823,Traditional Revolving Card,1188.4115743548086,0.31544841866414075,0.8361247941818167,0.8367001635641188,16816.575943354997,0.0,16816.575943354997,1.0,0.0,0,0.0,0.0,780.0
824,Traditional Revolving Card,1579.0062811373812,0.3844980707370405,0.9182283183866751,0.9804913566103111,131.07836638347672,2389.914789940239,-2258.8364235567624,0.0,1.1646889192511534,1,440.80625898153625,420.0,360.2373296898616
825,Traditional Revolving Card,1480.4777672685314,0.05726421756574562,1.2437133843844808,0.7570426386488524,0.0,2330.5167785401113,-2330.5167785401113,0.0,1.2351789067080716,1,438.31280832953354,420.0,351.7785311950314
826,Traditional Revolving Card,1053.7039808683335,0.28828550987429097,0.8940318233680764,0.7393815029946222,44.915366599483846,1790.0613707913305,-1745.1460041918467,0.0,1.272954853380268,1,321.42870838623094,420.0,347.24541759436784
827,Traditional Revolving Card,850.7817726793035,0.1425122158747409,0.8891529836354408,0.8894244911764035,44.32733631944447,1539.494163239864,-1495.1668269204197,0.0,1.3344250104669384,1,272.01804865280104,420.0,339.8689987439674
828,Traditional Revolving Card,1314.9575766162066,0.39955539916152055,1.0581383009580692,0.7444376930084947,39.50119818380594,2117.170675256913,-2077.669477073107,0.0,1.2369603591072138,1,389.8395978138688,420.0,351.5647569071343
829,Traditional Revolving Card,620.6429374481249,0.15146580262473142,1.0240992308569206,0.6189504592761803,17.725896527773955,1251.4199345943803,-1233.6940380666063,0.0,1.435235747633328,1,213.3680820773555,420.0,327.7717102840006
830,Traditional Revolving Card,1477.5385289706694,0.2943080532941673,1.06119723374128,0.6437731217893604,0.0,2315.876611184618,-2315.876611184618,0.0,1.213721936607848,1,429.8382242143283,420.0,354.3533676070582
831,Traditional Revolving Card,1146.6031355291898,0.2714163360358446,0.9695308751938461,0.9438042805164983,81.53268407156861,1904.492057403215,-1822.9593733316465,0.0,1.2587701179344186,1,345.89074399885834,420.0,348.94758584786973
832,Traditional Revolving Card,1657.82508014435,0.2084666000236996,1.1720430619527262,0.7975035960787032,45.50550932063288,2541.0163061441467,-2495.510796823514,0.0,1.1972021911773625,1,475.7514491947596,420.0,356.3357370587165
833,Traditional Revolving Card,768.2586286058836,0.32104830543991764,0.8623612481491083,0.6153249981260305,38.13512730235194,1310.7488354661766,-1272.6137081638246,0.08333333333333333,1.275499827558873,1,234.82087805064688,385.0,361.1066873596019
834,Traditional Revolving Card,1429.5365563019584,0.3403078538861736,0.9927766906286596,0.9109705897625604,4.625009375097349,2207.623260685911,-2202.998251310814,0.0,1.1756834275561308,1,402.8227510614858,420.0,358.9179886932643
835,Traditional Revolving Card,1174.8727907964503,0.27677511812775474,1.1103928317998393,0.9642873474696863,0.0,1944.6775710282216,-1944.6775710282216,0.0,1.266814005512392,1,356.6921717563529,420.0,347.982319338513
836,Traditional Revolving Card,1117.23736713198,0.35336889487390166,1.190706398127305,0.7053840594616845,75.22976950676619,1875.1378793870288,-1799.9081098802626,0.0,1.2839601062329435,1,343.77496186754087,420.0,345.92478725204677
