user_id,income_volatility,spending_bias,paycheck_frequency,liquidity_buffer,credit_limit,repayment_discipline
296,0.4418282722346371,1.0559752124229436,14,211.83812160935798,868.4128329876639,0.8795276978420283
297,0.3708103521094374,0.9304253512322712,7,90.82555109346592,1144.7791983622853,0.7644605639555331
298,0.36179101630853155,1.0494285135768926,7,165.4765901064029,1086.0687472898724,0.7163600011432198
299,0.3069933103982191,1.0798379137944534,1,223.32013243577285,1165.2720468237248,0.8422396600873262
300,0.3615985418312516,1.074650924955581,14,265.943488765521,1412.1016122407095,0.8587022933838614
301,0.10382088336525884,1.0805958663392357,7,168.73298081779615,1338.5403712705433,0.9103316404144636
302,0.2644272143790549,0.8607859064978859,7,309.4948535189051,1012.829422867831,0.764640687221053
303,0.2556891480761658,1.1120932113140238,14,180.95871706895312,1234.1748008318032,0.5849842720864604
304,0.393028857649023,1.1036376603711004,14,275.1416542221216,1572.610403525131,0.8749492219603887
305,0.23511974623740634,1.1071646549975975,1,121.21773496930197,992.1585753006736,0.7108439512918903
306,0.2040357984401414,0.8333317487324179,1,20.0,1236.291695099253,0.8528023872112692
307,0.305825308494844,1.0010774790863688,1,212.20307856222271,1151.7098307653428,0.633699492422587
308,0.15658532700033845,0.9840658094205784,7,267.03888757759506,1184.2487460408058,0.6292649538287219
309,0.10590736438158276,0.8390201676394397,1,249.04167981690836,792.3355944376499,0.5945048746375284
310,0.2411509096094983,0.9000655675535648,14,230.6623993724928,1552.6907135780511,0.7932214278299102
311,0.216755747437954,0.9984331843091165,14,138.16956408540153,1006.4120247779542,0.7230636377808382
312,0.1430279762115495,1.134307839436137,7,83.19044982652892,1456.5179925383832,0.8103008165786547
313,0.19700472404605124,0.9066779346430984,7,246.20739228525366,1044.6558479881223,0.8333980305163339
314,0.19655697993049898,1.1733874595562102,7,231.173689943793,1043.6238370260598,0.6637804984865322
315,0.18099822576501817,1.0456092285827585,1,112.69210909874084,1503.2808126163668,0.6477252162978384
316,0.2017856318907716,1.1421897583330778,14,313.1309027030468,1448.471150869481,0.7279591785596141
317,0.32429733818237816,1.0126501925015856,1,74.05613825428793,1252.1664747409957,0.8413190644683237
318,0.16875058982851412,1.0246374014400006,1,109.97719454507515,1390.28763745158,0.9311764435389877
319,0.4295431706861362,1.0788737252208382,7,376.37102548099983,1127.8618049359,0.5438233555401777
320,0.41653920781527115,1.2175867736746209,1,284.22983252806955,1197.9080930702776,0.9598020732904327
321,0.24236417132003146,1.0213156616358094,7,137.03888329307728,1034.5939018840452,0.8446641972165552
322,0.18134448200187553,1.037895892148731,14,214.48568515722604,1426.016237325065,0.5947152957305579
323,0.2641739159320013,1.0708986335873882,14,198.57506934286062,1026.646667208162,0.6714983548291626
324,0.38942419550944984,1.1318818117839766,7,20.0,1571.2890862344632,0.5742494139759374
325,0.3110349362240408,0.8323326509688055,14,71.2231260631942,1121.041457920044,0.7128455340941753
326,0.37175673117883096,1.0320593473348874,7,173.89840594688621,1205.1271410040836,0.8889666810872549
327,0.26308891042629606,1.0167162151427196,14,137.20662281288327,1389.6820051635837,0.8971937565976316
328,0.3031670517070483,1.2147582429069068,7,209.65230777965047,1205.9661052973954,0.45460827675054777
329,0.1652622456729847,1.0220779611963535,7,315.5378775537504,1125.5229214286724,0.48870429817795985
330,0.3439572649241163,1.010744240612449,14,141.4157058415287,1192.4941380478822,0.638267931300062
331,0.13096183725028734,1.232989994840616,7,53.08142446525622,1423.454588389396,0.6675847085407463
332,0.3279192515273993,1.0027594086203968,1,218.9821990213254,1034.2869444658236,0.8260359174969755
333,0.39428762733035766,0.8813979936449406,7,140.80519997186357,1168.4407481816838,0.4065583244403883
334,0.10284113492061758,0.8976122552626048,7,161.2723799013717,1202.5716818343687,0.7806118557417554
335,0.29575189621676795,0.8428343922516384,7,144.98715370163058,1416.1462988819142,0.9409137723355205
336,0.08803829929197385,0.800255658166525,7,449.0205360013183,1175.0386565321407,0.9757779342479839
337,0.34028625130857076,0.994375547450217,14,20.0,1652.0747736234305,0.8355264535036301
338,0.0837972875294081,1.1461591615841997,7,133.39993162408246,1160.8653555712262,0.49510754934808154
339,0.4243759290802504,1.1300598992599262,7,179.55731692219297,1140.57909039868,0.6585318039565482
340,0.10496317201512087,0.8144670895112827,7,86.26290092606655,1157.241969595567,0.6200021767284272
341,0.4335520983636322,1.0564923066173149,14,287.979099855394,870.8396428354974,0.748616126223038
342,0.37035367043403866,0.8694274064360642,7,277.59092144635673,940.8182883103287,0.9482925981168715
343,0.28747280178654167,1.2234843281441137,1,174.26944578137514,1067.3332775652266,0.7610849878591186
344,0.36304964185181876,0.8753142498398807,7,147.5191493587567,1483.9574622125324,0.6836245928742762
345,0.36804593559323434,1.0819876479638668,7,166.56517989220237,1191.7184851594975,0.2875546874975855
346,0.4284108251269321,0.9468072629738256,14,167.42560156226273,1078.8389525960733,0.881572850412587
347,0.15135334153567487,1.0887025966839585,7,170.59523662490847,1506.633686401649,0.8024545400313058
348,0.28603035814332367,0.9855163684088338,14,157.44010781798406,1587.7942832230651,0.6951272860149491
349,0.0880196790257605,1.1418393735378776,7,210.29391775108712,1513.84561522694,0.5719570686980543
350,0.29646628000964853,0.903805606397536,1,270.3854477793438,986.7275006912106,0.44772013303269226
351,0.11851652163711553,1.2076063338114171,1,32.36878228817079,1076.1878449515862,0.6341586964176716
352,0.27598024458897674,1.0250943421910086,1,53.92033209202212,1653.4340175786797,0.8036562832297488
353,0.2789722056135399,1.1402419164707838,7,20.0,1260.2849230000056,0.8794393517290655
354,0.23639406119249096,1.1823785861305522,7,283.96768804291196,1133.0932337759803,0.4844161613201746
355,0.2590527102052491,1.2494728749296622,7,210.03879518285558,1379.5869903327093,0.8832992520538029
356,0.3555693560026352,0.9007755495172812,7,240.63210191193247,1451.8247668395281,0.7002719255099383
357,0.36969788660482666,0.9291015861035548,7,20.0,1057.1376072679338,0.5078106935130539
358,0.24686128623017167,0.9126948890293497,7,394.19377474561657,1254.8599896549829,0.6193735340421669
359,0.2898373766090449,0.9182920994719023,7,106.93789102255708,1431.6400173042646,0.900048183772712
360,0.42249449427604074,1.0621001336927198,7,200.18469685335072,909.9282135100367,0.6520507913240495
361,0.09789343540044913,1.2470851354156294,7,282.5261592814046,1203.086364356535,0.2068871177754416
362,0.09684142636004421,1.2456251391917394,7,61.56242930447138,921.4025867373211,0.8420938683426811
363,0.08508360476430737,1.0370479541130384,7,114.44107697847998,954.1048757682972,0.41002200100687164
364,0.31314531401621115,1.0875622446191033,7,201.50061295210492,1059.224980629924,0.5220448405929604
365,0.21744332031615182,1.1869867446657227,7,522.8967690557647,1319.2798844698675,0.6141908247966668
366,0.3597285664567373,1.2198200563040773,7,216.1349691422429,1119.4943428404663,0.8633459362929822
367,0.31849256532343706,0.8917372822982947,7,372.7633380756862,1037.8954687578985,0.7758887567890785
368,0.18345510333129528,1.0378437780241039,1,324.68077742303467,1212.8886408312399,0.8573937133569258
369,0.4093466189446143,1.1747766745976804,7,224.16120437934225,913.2593179333926,0.6662004827162964
370,0.35501285882826095,0.9364409344855663,14,61.29650740431855,1307.2008044584775,0.6316723940886227
371,0.1582139763640703,0.9979140691162101,1,307.1704332981882,1482.8466904895774,0.7771441493826103
372,0.19567680710882163,1.2435294956804035,14,20.0,1180.198989752997,0.6984365383651024
373,0.1757759920817052,1.2432710135243918,7,372.10501484125103,1149.3377516749479,0.6677349268380586
374,0.11304465944999986,1.2077480648443317,7,204.00063698619064,1293.3600883038923,0.8913544963381556
375,0.10911334901687667,1.159301755172626,7,20.0,692.8826452921138,0.7571456486198529
376,0.4244509853502976,0.9211087253252627,1,139.13926859617933,1334.2043641494668,0.8108026416783332
377,0.22516161487950132,0.9443825333302344,14,258.47373851075287,1975.471450936216,0.7996864809964632
378,0.20332792911096392,1.0462772785421937,7,151.557135235228,1169.3309447213198,0.9059670260826957
379,0.34187428347095117,1.0523498185529054,14,265.8006973192288,1170.2187415709172,0.7442760351593075
380,0.27119722610116,1.0274762687106802,7,77.99709987452454,1385.9017500249208,0.8497513380299858
381,0.4244559947353849,1.0865016259623377,14,23.282115265487107,1611.3331670494904,0.8869158584224248
382,0.36212059756375686,0.9837453601848449,14,171.42655163428736,1443.7419611085338,0.5377169058215614
383,0.24174782564981617,1.13712837079199,7,183.78788007478977,661.0982803541124,0.9359118249068938
384,0.20054378939233047,0.95009746691526,7,138.19387787252143,1340.8497094156867,0.49085023900963126
385,0.4446526179697288,0.9488046486258587,7,327.2749375970631,1842.9825363104187,0.8856467278964553
386,0.3371040944014574,0.8572516828513226,7,77.97511498331308,1355.6102616898663,0.7026313152653212
387,0.4304778640015365,0.8849204945130137,14,217.57987287988192,911.3495216820627,0.9568441940979946
388,0.09739143088681655,1.182734395514611,7,188.15639653963504,1270.4574061046535,0.7064544256980938
389,0.39021347167631304,1.0008270523611986,7,20.0,879.8281871647332,0.730378833993684
390,0.304829553596483,0.9025405039487753,1,21.716377959778526,1508.200922317215,0.8877014004691793
391,0.09876867133404504,1.1417034950100744,7,181.42932194983578,961.0293529930186,0.7214170832744291
392,0.28530319998768827,1.0492915066175867,14,417.74399984243564,1218.5609086730058,0.8827487964893344
393,0.32443854604217953,0.8095202051404821,1,249.5123774278573,985.5549995020381,0.962840626536924
394,0.054921074355441135,0.9423626558015219,14,20.0,1063.3879856130022,0.9752240202550357
395,0.23172718473669862,0.8796506350046035,14,20.0,1571.5376614651236,0.8520415958680704
396,0.3801598044785285,1.0951427874422783,1,267.9664311605256,1225.8642912234243,0.5015487099505362
397,0.16814361013763596,0.9237639682836138,1,168.4543820486161,1060.19938156857,0.6918879322110647
398,0.23341923271942044,0.8292260506444746,7,316.9519163412443,913.6930072783193,0.3113910022714213
399,0.22692565082715727,0.8247207451389512,7,74.31384951462702,732.0746284001409,0.731055130658803
400,0.17077095657699665,1.0617772840814217,1,222.02549974302315,887.1798416193283,0.7651107455043684
401,0.4173767582062217,0.8097755550668404,14,281.54081556334353,1227.9898103610944,0.1868656605016399
402,0.36251761417260636,1.18195645091124,7,126.30436341522218,1445.058442180666,0.4702051508850384
403,0.09423536439844421,0.8699287036657741,14,128.86973157227214,1059.9121268944498,0.7968304425458176
404,0.44881386313502925,1.0729548508379434,14,183.03153973180684,1592.6359001797537,0.4747646130009807
405,0.4016800097230981,1.0001096126048357,14,245.12116158723944,1020.6248944429433,0.7574316493238618
406,0.16356337514561559,0.9992831845543562,7,178.27991945857067,1140.4970692800302,0.762951411225482
407,0.3847586318643753,0.8323087140620207,7,296.8795605311384,930.105819915687,0.7477618980634227
408,0.09256781274855315,1.1612385125954972,7,124.5677772879564,1447.6904336419639,0.7621441240491343
409,0.44964189218969547,1.2018736181389635,1,20.592575344426848,1724.377653511142,0.9121106332221305
410,0.3162738944426148,0.8049575003229028,7,417.2370441735816,759.5457597659506,0.6169505779071087
411,0.3100500062235188,0.880371879063703,1,107.44395161490644,1113.4594828413253,0.9198650325797747
412,0.0861762907936531,1.2067568849579655,7,111.78694995387032,1516.1949617625087,0.5568036311093814
413,0.4088133595586501,1.0472721257600262,1,172.10360147133787,838.2636196435997,0.8727115026029619
414,0.06159980128178777,0.8675178102116946,7,188.06173315847775,1341.6709767427715,0.7505792157038936
415,0.1463312232164588,0.8912557036741215,7,133.59796290140605,1505.3680500518926,0.5187295653374521
416,0.10720875006665401,1.0969938099067014,7,177.90793236611893,1219.5572035892094,0.39138503223421994
417,0.3607071762768874,1.126167570011093,14,175.22853222861912,1337.5657677350332,0.8497364841681553
418,0.12928169088515917,1.069742063860971,1,200.97831924249684,1640.2255965319018,0.7097269173745853
419,0.41425529085235413,1.2289167709606366,14,20.0,1687.1066385252866,0.709882324721279
420,0.31250761573099606,1.0223286216477998,14,405.7051568409419,1184.5081967413792,0.7900483841628393
421,0.0644650841978785,0.935122360464137,7,162.3254023758531,1066.9055376751917,0.774607314966007
422,0.052171933651480186,1.0147548094891083,7,249.67471433363824,970.004972231576,0.8753546774417119
423,0.07066316680575957,0.961849832149975,7,20.0,1444.2410376071782,0.7811747274268843
424,0.2923700710590911,0.9009871517036089,7,123.47996865008997,857.0561105522579,0.9082748659266656
425,0.3705927243437661,0.8206834622030631,7,99.32209604155025,1136.8564905021994,0.5609477552631319
426,0.14542112825095538,0.9584956221043059,1,356.36685174102547,1225.6724427386164,0.6714754611626077
427,0.3897635371692292,1.120134206469384,14,109.70236717969406,1074.2493718203114,0.644547651442985
428,0.07289277606130416,0.8082970112938372,14,270.9695984328109,1269.955066254781,0.5104011207772563
429,0.3703855414566705,0.9976303309426706,14,101.94954567921658,1841.1283295731896,0.9402907357423779
430,0.42111817206891217,1.0898042306524407,7,125.6857272415267,1169.6003524133644,0.71878093858063
431,0.35884335964175224,1.0746818491284382,7,150.5339801759177,1091.1485931431525,0.5877208643630736
432,0.3292483135914549,1.1494917961499223,14,334.06141521951605,1453.8329560954633,0.5424417506627186
433,0.3851920874621532,1.164733872046909,7,20.0,1259.8959110363805,0.7363704567279349
434,0.06606051981882657,1.1202676194137244,1,22.120373367068083,1559.8339428028441,0.3436942352627691
435,0.13071284428762214,0.8462589632651373,7,20.0,1241.1719049549297,0.6827345287410804
436,0.09996947172225723,1.0137600998019622,7,49.49974562862596,1137.8941980072416,0.591836413180133
437,0.25181239607719463,1.0715326808694239,7,82.60799385694713,754.0687779763612,0.6534647445634906
438,0.3480752513315378,0.9105047174642532,1,20.0,795.066326547065,0.5101599915798762
439,0.3020047378305595,0.8191483179410495,7,91.90227040623972,741.0753273932244,0.8589924620576209
440,0.390452439904774,0.9006156443942211,7,20.0,1294.83479157106,0.8240506366595849
441,0.11208519697643636,1.0047024807796876,7,57.84135314787825,859.4376300331351,0.8233124139496304
442,0.3438484367740646,0.9862686435745704,1,324.05044798922404,1513.8943414798457,0.6477550696126232
443,0.12721659634756166,0.8795001415972228,7,228.43056843373233,1207.5616412139884,0.6989019227219877
444,0.1583035005271201,1.170986994207572,14,202.49612066070333,1138.9532702245829,0.4479123168307212
445,0.33396187891252155,1.2165590009315261,7,59.66657324650626,989.0362311989154,0.752632694338636
446,0.4420819139594727,0.8906067435737219,7,20.0,1355.5646870675516,0.9716601015718772
447,0.2946174423908278,1.2183078120052497,14,43.30127093588632,998.8755451143971,0.7813778100694779
448,0.07180012599651825,0.8080374316288315,7,174.8148207724782,953.6554989825298,0.9348548180022411
449,0.29652358797101314,1.2162331127181254,14,284.1812135672002,1497.087480151337,0.35469323374942535
450,0.06694022063206684,1.2283679555364087,7,288.2840900562385,1288.6552901937557,0.529086809064021
451,0.40365828454672686,0.8054233383571664,7,255.67348349799994,1141.267642937932,0.7987961237540007
452,0.3338313140402483,1.1433586835495366,1,91.4931763118467,1360.3582461834292,0.5606162856920475
453,0.1192511385690013,1.2365907076564295,1,182.94597988847858,1202.2329682776747,0.8799185249428814
454,0.08668840232967923,1.2076559984680002,14,141.4388963955305,1295.753287612921,0.8615053996054843
455,0.1234132915521276,1.2368195725382958,14,155.85722838062998,995.7880244061363,0.7959034577821423
456,0.44201087182167703,1.0476455775639377,14,424.45534763517753,1717.5996522276555,0.6762212808628633
457,0.23342425698339592,0.8351702629484248,14,20.0,1055.0950080809437,0.6279390948272678
458,0.36363237933656317,1.1824051390122663,1,151.8387820893287,1589.0040817374943,0.6608855037393053
459,0.30456333684311077,1.076222715114055,14,325.4098688635388,1152.7827876738809,0.8547616118323738
460,0.27896525998345495,1.0766315348847302,7,20.0,1401.7742789137405,0.2961000321475388
461,0.10805210186601988,0.9877641244364088,14,102.75030896804995,1383.5558747565342,0.5683017824777643
462,0.42840978142323805,1.0573288894344992,1,116.51538029188325,1486.7129387875113,0.45321516155451835
463,0.17053705300588717,0.8691109005887516,7,153.20523335352186,989.8440732089638,0.6555892418406037
464,0.2812068863230169,1.1328965119547676,14,20.0,1468.9088503197154,0.5838870534278038
465,0.32991037783562643,0.8337577883081941,14,251.43432724056473,1661.60996272786,0.762645452568542
466,0.30969326209812353,1.1284013451697064,7,259.9544739015773,1135.3267551895358,0.6156922900477941
467,0.4262377638782074,1.1820402901811844,7,241.00503900215372,1208.6765167855306,0.6642948697970638
468,0.10937559596802321,1.0126109049040197,7,75.55515908507023,1069.1383393799615,0.8976933133542413
469,0.25334109537877686,1.0294236647256723,14,190.38129489447542,1113.390936953725,0.884444021147945
470,0.2116137562963064,0.9404964228149353,7,72.06717125170951,1627.8556997331225,0.7062731069397037
471,0.23966749179304725,1.2362563626765144,7,140.0884007074185,948.9413684674489,0.47452169779909203
472,0.09768701047909785,1.1299060135517953,7,438.41615126050533,964.470294537307,0.743575388000907
473,0.10363784394910613,0.9660448489851553,7,191.48344531155072,1602.7252341035942,0.6478093171580525
474,0.16123021831250295,0.8786633238048523,7,37.496810881539204,1356.1371064720906,0.763230170525111
475,0.17188184150433253,0.8988108164909412,7,201.64024087966965,1730.092562260631,0.7411342093942949
476,0.22116128547254,1.0087650287495225,14,20.0,1087.3903405435367,0.6847393603389749
477,0.2943950188146513,1.224155780141452,14,36.11875289819858,1231.5702843093923,0.9391708320297331
478,0.3038516469673052,1.1303658555924132,14,55.06522368614509,1034.8307640570488,0.42605812988251174
479,0.21472435863422812,0.8968596866806174,7,126.68286573651798,1235.825292161924,0.7448354936206958
480,0.21351324377147884,1.186802510038504,7,292.4362794707042,756.4758256789241,0.7339272956940595
481,0.1370514106787848,0.9701902353543566,14,249.4077837620207,1371.238639163752,0.6764304215933558
482,0.2853224993636033,1.1832749822386335,14,242.75943938967941,1280.8685208730844,0.7393956553816972
483,0.17681636452689514,0.908764819091509,7,48.12905212913492,1185.6113343835202,0.6961994085010373
484,0.06442393371094549,1.078397275371343,7,115.04227734772216,1102.4089188500839,0.8246580411110235
485,0.21736001766274415,1.2170017196365768,14,212.64013282598262,976.3115031579752,0.7512002173775367
486,0.23965307003606812,0.9160523041165074,7,104.60160175339044,1381.9282280081902,0.8792950476699306
487,0.1402371472816844,1.1118169657636348,14,146.5960271638682,907.2275035741484,0.77943314097638
488,0.2789831732488463,1.2442906789807147,7,232.96304310359395,1327.9739780123107,0.9092701032158019
489,0.2763087601727684,0.8677692292593516,7,138.14727825584376,1718.6128487023643,0.676131736781695
490,0.3308008724441486,0.8397810308153035,7,207.12715069224302,1571.3803721610745,0.6907591705796441
491,0.309179392880484,1.1033878366001673,1,371.12741472234825,823.7180143323367,0.7935049445381291
492,0.31097322260841265,0.9528811764870637,14,159.37694412156029,1065.8154849141742,0.6796605267552724
493,0.17648566072961724,0.832060014814966,7,321.52053716630473,1305.3626851388344,0.6385076681927108
494,0.36497288879438156,1.0138875280476218,1,247.124408076883,1182.4295194964125,0.6774994982471253
495,0.2696577534398718,1.1391968058397801,14,20.0,850.1485704293948,0.8028339992301895
496,0.22256727807195603,0.928305080186835,14,47.743556488377095,1296.3289878683727,0.8750893539193072
497,0.3004049923764228,0.9507710948773107,14,79.96849403161244,1197.495776220925,0.5998163053337383
498,0.19426293378010173,1.1805647302911375,7,77.419809968066,1678.5813521509453,0.9609492109515695
499,0.2550956978427033,1.0340323605176698,14,169.16523046718228,1136.6928243456384,0.8462971467518694
500,0.3446822753928881,1.1792293859629124,7,253.75728576981868,1492.0008463316476,0.9375084784808467
501,0.4045611546894831,1.0008752714646694,7,330.6190100045667,883.2278992175061,0.6665276253324903
502,0.41842287891807667,1.2288388227020466,1,216.98101064700987,942.9976755258729,0.7588012351896681
503,0.2514531700732397,1.0928575653729815,7,126.51845327361482,1380.4154899523726,0.5852824736455612
504,0.25811004589622766,0.8521544893936622,14,20.0,1470.9326951518437,0.8640910458733068
505,0.3699481643055346,1.1982918447020603,7,188.47074905008054,960.651818481402,0.7728411857319211
506,0.17578027669768054,1.020169335873859,7,183.09242324339897,1206.019351620978,0.771339495797799
507,0.38495294493802745,0.8637375355878073,14,201.95145042467493,854.6052066177306,0.6637325043843769
508,0.2476566586069694,0.8687105602286394,7,432.7488357243999,1154.69504342363,0.8148321780959641
509,0.09634268973410737,1.1093902707994423,7,328.87158554316864,1409.2306964060315,0.8504551460389875
510,0.07882365882917748,0.8213176280282705,14,274.2073101899983,1091.260375215964,0.6942567460416776
511,0.38679728441578526,0.928967194211216,14,64.55074439140803,1137.7413235140493,0.746360780227124
512,0.07222716676275116,0.8629044157114407,14,118.44063009639078,917.5511504259871,0.5598043686930771
513,0.16224457445346235,0.998484843327778,14,168.61864716857974,1037.9103965937686,0.5088392137241141
514,0.18365201620061833,0.9864591973974626,14,86.95114511875757,1639.5277290535846,0.9581943709341545
515,0.11919777807663752,1.034844395609985,14,240.05574299821416,1218.2312229292831,0.7472294575335215
516,0.1755573479207957,0.9258363480961387,7,222.82906190588454,949.4230583373504,0.849242019439345
517,0.34707702669003426,0.8144196152201798,7,49.4030648334369,1121.3070125205022,0.5732480505738347
518,0.05587313742402831,1.0764737479408337,7,323.6180050915349,800.6430947083595,0.6531948088509713
519,0.38086936980827457,0.9681731012970581,14,192.27724005706324,946.4600769649469,0.892674178677098
520,0.39261920942982326,1.093100749433021,7,20.0,1540.0849347616133,0.6092494146481794
521,0.19890462927661928,0.8489001368619209,14,173.83885699860366,1164.3793939033487,0.6424054781595461
522,0.11144515962425393,0.8061998098823226,1,213.74477471074857,1672.6825440253015,0.7584210828380601
523,0.29033616317803235,0.9117324115483818,7,296.73508337228884,1176.163040375986,0.7551833899158173
524,0.09786902234595773,1.0054462953473235,7,139.50283162480605,1191.005325952126,0.5476915964733152
525,0.195967744431301,0.9773323883758103,7,279.35259209366484,1360.2235396355309,0.6750540292600873
526,0.433371672360389,1.16463614987306,1,202.45703841242587,531.8531044451497,0.3167107471497099
527,0.44818578903345485,0.9700269398867708,7,22.193446915490483,1251.2348309133938,0.7573070369895513
528,0.35884195654183426,1.0386985308213856,14,20.0,1187.753377984762,0.6579870715827502
529,0.1743846039683065,1.0670820165989865,7,314.70718441792184,1571.509723378787,0.8892948513107842
530,0.325066019666437,0.8098241262406153,1,323.5181014058123,1441.1698485409042,0.9186318892995835
531,0.3321625461936051,1.031810019580785,1,218.74910764856676,916.5770786132998,0.7745104956907081
532,0.20513667806545993,0.955174066729477,7,359.48480654160346,1510.534654656895,0.8508657660330807
533,0.3063554538344638,0.9895760574574646,7,306.7931818849928,1134.4213686047513,0.5103443940212423
534,0.0542910579902705,0.8451293293228627,14,262.03544753756654,973.8866934259887,0.6301546863514749
535,0.13362306344089658,1.1522692545418902,14,70.64262135195938,1249.2758127178006,0.8700331712724285
536,0.2600353211869045,1.2240819128638352,7,387.7714501238812,1149.3076610840455,0.8024422770656818
537,0.11550052170331836,0.81002096928332,7,244.35617186499275,1584.616328507131,0.4059090413096096
538,0.11636274715061345,1.0706177432651065,7,133.6993470466054,1285.1555071228024,0.7753995702350133
539,0.3845217162200952,1.1437298302797612,7,99.80759936336423,1251.4147302215015,0.6472757159939599
540,0.4456532010734422,0.9281634148924502,14,210.81405378166284,1425.16177071386,0.5835944748402868
541,0.27238777121137936,1.1544000131884475,7,20.0,1473.217904523178,0.5795227246159231
542,0.3856278923526854,1.0845597728448355,14,263.96079304234354,1395.9012735743247,0.9291201925215528
543,0.446128665730509,1.2181231845219815,7,65.57150223671678,1554.8658682037385,0.539797149809913
544,0.10663835542750988,1.2414521651091976,7,224.47297305891442,1352.1706032284471,0.6527988613690449
545,0.22929824530174042,0.8190557512994172,7,117.40555951702086,1241.9128661816756,0.6695743026713402
546,0.20702908633676798,1.0002219924621527,7,148.26975447303556,1509.7930155220074,0.7950234692778002
547,0.082019713458474,1.0461445044101982,14,89.17081526819221,1177.2759649794652,0.41149806441285447
548,0.3521320691178978,0.8660344549434437,1,160.65246825830383,1208.3116290861653,0.6365590454888191
549,0.2235116109290372,0.9513286236923129,14,406.7255455220825,1630.3942293242287,0.8303653841591395
550,0.23773077367616052,1.2444413514904078,14,346.2071552458369,1605.481031988808,0.5747412984215582
551,0.11026918952529607,0.8073037053541122,7,222.5374745994548,1197.9560482691693,0.8382086348100758
552,0.12237066089234726,1.0036285691859728,7,176.9646881322057,1086.6121056735958,0.7329098065926539
553,0.412841448862486,1.1791945797731882,7,281.3041428831462,1565.7933750521247,0.6437407344831122
554,0.06785963558971156,0.9457555682236798,7,315.59644729290676,1400.1045894788035,0.4836104501374108
555,0.14314091397748252,1.015909326239819,14,80.42179413509649,1278.8953135493407,0.8482186963657233
556,0.16682373212581136,1.240120585604591,7,170.70733588413574,1119.5318224525138,0.8109827543090883
557,0.24607901696063456,1.0136945764140668,14,20.0,1282.9241446786484,0.8260192288278031
558,0.2845780692059184,0.8589145904659246,7,314.7722532313074,1194.5728850280743,0.5965298672004912
559,0.24731599034026663,0.823274671249876,7,427.80291092410266,1033.915455106751,0.4485886035139973
560,0.08364613382275282,1.2254374575979767,14,189.60991495477026,1232.2605821468087,0.5560132242016325
561,0.14746698162228544,0.9196142359737796,7,20.0,1266.3560114099018,0.6542497284549219
562,0.3874353539050165,1.026828757954048,14,253.06686198924373,1106.1512332699422,0.2881282881122247
563,0.3050354801913836,0.840815794740486,7,71.50930006211037,1425.9564221523794,0.8106760052218466
564,0.3096596200537097,0.9906448042477722,14,100.3980670002648,1522.2080980777473,0.6397819070728429
565,0.318081302140542,1.2185474836625558,14,255.18916677492047,1442.4744234138532,0.6663345021097195
566,0.35516120761581166,1.0260858471339223,14,210.5464950615269,1130.9379036965013,0.17379184452788562
567,0.07324339268857893,1.2370108183110475,7,121.4269469593678,1388.955376047093,0.5609077377770413
568,0.19664335397304494,0.9164760367568299,14,102.04732408780028,1219.49034936501,0.8423571575132021
569,0.26581097410467147,1.0270453578667718,7,195.10032662649994,891.0635053585121,0.963063987297705
570,0.18538259331893042,1.1867888563141964,14,130.8641336985159,1368.1823446244364,0.28723860296402065
571,0.38779154931487464,1.0017135595491848,1,46.89154396763911,1236.532910239237,0.7655763668238653
572,0.24302900343491757,0.9257693181065854,7,140.0924182225968,1848.387000517327,0.5844073474770608
573,0.35745103578375165,1.1849639135380468,7,220.7511147906221,1564.31771581964,0.838124962327462
574,0.39080620675246763,0.9754502609926741,7,158.627583981644,1377.787539233631,0.787992526885221
575,0.25191659316139925,1.0388254809771054,7,20.0,1262.2926253220448,0.569602638717791
576,0.41382089754853996,1.2394371798868156,14,298.6877545650647,1240.9305637645045,0.5838586068460829
577,0.28484957621479223,0.8839174826401388,7,20.0,949.0776490917231,0.7204660452980437
578,0.3901097195334887,0.9356302865240835,14,126.43618139658778,765.2531932000223,0.5132173758903937
579,0.18623631823660974,0.813981320031428,1,105.5761854535301,981.8602227296087,0.3213031934138576
580,0.2495267834125941,0.9763269694595238,14,197.78146534456977,1188.0707454573924,0.8683465771037786
581,0.2625644164018311,0.8900825437631869,14,247.39941693632824,673.6151804477539,0.924505437174816
582,0.09199188635842824,1.1060157209335513,7,315.2117769913242,1063.9195519318127,0.5302545157998648
583,0.20942100268061625,0.8815946564446336,14,94.51141519774077,1138.0967417188936,0.7939844700863488
584,0.41693506902067046,1.1036657385826414,14,250.3898804800178,1146.1433616286356,0.8926102784126149
585,0.302332896145897,0.918563942685193,14,203.49820654577533,1034.5691004529638,0.5587626242831848
586,0.121002632974787,0.95984802535454,7,20.0,1114.62154640465,0.5554618791375201
587,0.18554225424384202,0.956987293420879,7,408.0648306520932,1630.9734570309654,0.7972618040229069
588,0.12664120386507993,1.1225382875736243,14,20.0,1365.5363203726508,0.1599268181050966
589,0.05992925271942902,1.0099291684122544,7,230.3396726771658,1059.9248057754626,0.973292397532682
590,0.4209841834016107,0.9625845044837074,14,226.79519330372972,1182.9130529095091,0.31005060375195725
591,0.22928293130274863,1.1836802235677524,7,213.07641387948925,1192.9216660869333,0.7464840115960724
592,0.17301402896831447,1.0573777815385412,14,120.6507741406071,1008.0111415649623,0.9617092744583007
